1,7/1/20 19:44,1.22E+18,387882597,en,0,BothParty,1.28E+18,0.102564103,yep (0.31)  torturing (-0.77)  care (0.56),0.769230769,0.871794872,21,24,7,1,20,7:44 PM,,,,,,,,,
2,7/1/20 19:44,1.00E+18,-1,en,178,Republicans,1.28E+18,-0.58974359,ugly (-0.59),0.58974359,0,22,23,7,1,20,7:44 PM,RT @washingtonpost: Opinion: Trump’s ugly new spin on Russia bounties actually incriminates him https://t.co/IbEieC3GJn,351,0,Kenny_mckenzie1,542,Earth ,FALSE,Tue May 29 10:20:37 +0000 2018,"User(_api=<tweepy.api.API object at 0x11026b760>, _json={'id': 1001407960252342273, 'id_str': '1001407960252342273', 'name': 'Rep.WeThePeople', 'screen_name': 'Kenny_mckenzie1', 'location': 'Earth ', 'description': 'SHOCKED @ the number of people that believe a 74 year old, born with a silver-spoon and lives his entire life in self-service, now suddenly cares about them?', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 542, 'friends_count': 736, 'listed_count': 0, 'created_at': 'Tue May 29 10:20:37 +0000 2018', 'favourites_count': 33904, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 20522, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1061287023212982275/7uHInR-A_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1061287023212982275/7uHInR-A_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1001407960252342273/1532224590', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1001407960252342273, id_str='1001407960252342273', name='Rep.WeThePeople', screen_name='Kenny_mckenzie1', location='Earth ', description='SHOCKED @ the number of people that believe a 74 year old, born with a silver-spoon and lives his entire life in self-service, now suddenly cares about them?', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=542, friends_count=736, listed_count=0, created_at=datetime.datetime(2018, 5, 29, 10, 20, 37, tzinfo=datetime.timezone.utc), favourites_count=33904, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=20522, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1061287023212982275/7uHInR-A_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1061287023212982275/7uHInR-A_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1001407960252342273/1532224590', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
3,7/1/20 19:44,1.18E+18,-1,en,2,Democrats,1.28E+18,0.692307692,okay (0.23)  lol (0.46),0,0.692307692,17,19,7,1,20,7:44 PM,,,,,,,,,
4,7/1/20 19:44,64267482,65497475,en,0,Republicans,1.28E+18,-1.461538462,damage (-0.56)  incompetent (-0.54)  resign (-0.36),1.461538462,0,30,33,7,1,20,7:44 PM,@eugenegu @realDonaldTrump Once again trump proves he’s the bull in the china shop. How much more damage will this… https://t.co/84s5Hal7H5,0,0,heyitsjuliej,101,,FALSE,Sun Aug 09 22:15:28 +0000 2009,"User(_api=<tweepy.api.API object at 0x11026b760>, _json={'id': 64267482, 'id_str': '64267482', 'name': 'Jay Jones', 'screen_name': 'heyitsjuliej', 'location': '', 'description': 'Human Being Doing, Mimi & global citizen. All It Takes Is All of Us', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 101, 'friends_count': 209, 'listed_count': 2, 'created_at': 'Sun Aug 09 22:15:28 +0000 2009', 'favourites_count': 12526, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 15057, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1152100885771632640/dgK5s2A-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1152100885771632640/dgK5s2A-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/64267482/1495824907', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=64267482, id_str='64267482', name='Jay Jones', screen_name='heyitsjuliej', location='', description='Human Being Doing, Mimi & global citizen. All It Takes Is All of Us', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=101, friends_count=209, listed_count=2, created_at=datetime.datetime(2009, 8, 9, 22, 15, 28, tzinfo=datetime.timezone.utc), favourites_count=12526, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=15057, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1152100885771632640/dgK5s2A-_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1152100885771632640/dgK5s2A-_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/64267482/1495824907', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
5,7/1/20 19:44,1.07E+18,-1,en,28,Republicans,1.28E+18,0.025641026,clean (0.44)  threat (-0.62)  admit (0.21),0.615384615,0.641025641,28,31,7,1,20,7:44 PM,"RT @W7VOA: According to @NYGovCuomo, @POTUS should 'come clean with the American people"" about the #coronavirus threat, and ""admit you were…",42,0,HOTTIEIRTEZA,148,,FALSE,Fri Nov 30 14:09:00 +0000 2018,"User(_api=<tweepy.api.API object at 0x11026b760>, _json={'id': 1068507190103699456, 'id_str': '1068507190103699456', 'name': 'IRTZ', 'screen_name': 'HOTTIEIRTEZA', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 148, 'friends_count': 1994, 'listed_count': 1, 'created_at': 'Fri Nov 30 14:09:00 +0000 2018', 'favourites_count': 38650, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 197551, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1434949924030869506/M4JvXU_Q_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1434949924030869506/M4JvXU_Q_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=1068507190103699456, id_str='1068507190103699456', name='IRTZ', screen_name='HOTTIEIRTEZA', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=148, friends_count=1994, listed_count=1, created_at=datetime.datetime(2018, 11, 30, 14, 9, tzinfo=datetime.timezone.utc), favourites_count=38650, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=197551, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1434949924030869506/M4JvXU_Q_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1434949924030869506/M4JvXU_Q_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
6,7/1/20 19:44,376033756,-1,en,61527,Neither,1.28E+18,0.076923077,stop (-0.31)  won (0.69)  stop (-0.31),0.615384615,0.692307692,31,34,7,1,20,7:44 PM,RT @sara_hi_c: Donald trump says if we stop testing we won’t have cases ... so if I stop looking at my bills I don’t have them anymore ? 👀,68972,0,gabe_itches96,167,"56.7381° N, 68.6095° E",FALSE,Mon Sep 19 05:48:39 +0000 2011,"User(_api=<tweepy.api.API object at 0x11026b760>, _json={'id': 376033756, 'id_str': '376033756', 'name': 'Saad 🐐', 'screen_name': 'gabe_itches96', 'location': '56.7381° N, 68.6095° E', 'description': 'this is a bio, doesn’t say much huh ?', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 167, 'friends_count': 774, 'listed_count': 1, 'created_at': 'Mon Sep 19 05:48:39 +0000 2011', 'favourites_count': 6360, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2239, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1355261911613497348/ExL9YNbp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1355261911613497348/ExL9YNbp_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/376033756/1592058996', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=376033756, id_str='376033756', name='Saad 🐐', screen_name='gabe_itches96', location='56.7381° N, 68.6095° E', description='this is a bio, doesn’t say much huh ?', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=167, friends_count=774, listed_count=1, created_at=datetime.datetime(2011, 9, 19, 5, 48, 39, tzinfo=datetime.timezone.utc), favourites_count=6360, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=2239, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1355261911613497348/ExL9YNbp_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1355261911613497348/ExL9YNbp_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/376033756/1592058996', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
7,7/1/20 19:44,306418365,-1,en,178,Republicans,1.28E+18,-0.58974359,ugly (-0.59),0.58974359,0,22,23,7,1,20,7:44 PM,RT @washingtonpost: Opinion: Trump’s ugly new spin on Russia bounties actually incriminates him https://t.co/IbEieC3GJn,351,0,lizrobinson54,93,,FALSE,Fri May 27 21:06:24 +0000 2011,"User(_api=<tweepy.api.API object at 0x11026b760>, _json={'id': 306418365, 'id_str': '306418365', 'name': 'liz robinson', 'screen_name': 'lizrobinson54', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 93, 'friends_count': 216, 'listed_count': 0, 'created_at': 'Fri May 27 21:06:24 +0000 2011', 'favourites_count': 152678, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 174003, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, id=306418365, id_str='306418365', name='liz robinson', screen_name='lizrobinson54', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=93, friends_count=216, listed_count=0, created_at=datetime.datetime(2011, 5, 27, 21, 6, 24, tzinfo=datetime.timezone.utc), favourites_count=152678, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=174003, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', profile_image_url_https='https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=True, following=False, follow_request_sent=False, notifications=False, translator_type='none', withheld_in_countries=[])"
8,7/1/20 19:44,1.22E+18,25073877,und,0,Republicans,1.28E+18,0,,0,0,8,8,7,1,20,7:44 PM,,,,,,,,,
9,7/1/20 19:44,1075573514,-1,en,18011,Republicans,1.28E+18,-0.179487179,no (-0.31)  defense (0.13),0.307692308,0.128205128,25,27,7,1,20,7:44 PM,,,,,,,,,
10,7/1/20 19:44,1.21E+18,316917406,und,0,Republicans,1.28E+18,0,,0,0,18,18,7,1,20,7:44 PM,,,,,,,,,
